,SECTOR,FECHA,media,Rad,Precip
2918,TECNOLOGIA,2015-10-28,101.975,15.9,0.0
2919,SALUD,2015-10-28,180.29787234042553,15.9,0.0
2920,RESTAURACION,2015-10-28,50.76923076923077,15.9,0.0
2921,OTROS,2015-10-28,64.03846153846153,15.9,0.0
2922,OCIO Y TIEMPO LIBRE,2015-10-28,71.10526315789474,15.9,0.0
2923,MODA Y COMPLEMENTOS,2015-10-28,88.73636363636363,15.9,0.0
2924,HOGAR,2015-10-28,91.85714285714286,15.9,0.0
2925,BELLEZA,2015-10-28,79.01470588235294,15.9,0.0
2926,AUTO,2015-10-28,124.16666666666667,15.9,0.0
2927,ALIMENTACION,2015-10-28,58.06666666666667,15.9,0.0
2928,TECNOLOGIA,2015-10-29,167.12765957446808,13.9,0.0
2929,SALUD,2015-10-29,174.04907975460122,13.9,0.0
2930,RESTAURACION,2015-10-29,49.55555555555556,13.9,0.0
2931,OTROS,2015-10-29,64.20588235294117,13.9,0.0
2932,OCIO Y TIEMPO LIBRE,2015-10-29,80.97222222222223,13.9,0.0
2933,MODA Y COMPLEMENTOS,2015-10-29,73.1214953271028,13.9,0.0
2934,HOGAR,2015-10-29,99.2439024390244,13.9,0.0
2935,BELLEZA,2015-10-29,56.455555555555556,13.9,0.0
2936,AUTO,2015-10-29,115.18518518518519,13.9,0.0
2937,ALIMENTACION,2015-10-29,49.0,13.9,0.0
2938,TECNOLOGIA,2015-10-30,116.8125,14.5,0.0
2939,SALUD,2015-10-30,146.71311475409837,14.5,0.0
2940,RESTAURACION,2015-10-30,57.136986301369866,14.5,0.0
2941,OTROS,2015-10-30,64.67567567567568,14.5,0.0
2942,OCIO Y TIEMPO LIBRE,2015-10-30,44.83870967741935,14.5,0.0
2943,MODA Y COMPLEMENTOS,2015-10-30,73.55855855855856,14.5,0.0
2944,HOGAR,2015-10-30,99.58695652173913,14.5,0.0
2945,BELLEZA,2015-10-30,59.60550458715596,14.5,0.0
2946,AUTO,2015-10-30,165.06666666666666,14.5,0.0
2947,ALIMENTACION,2015-10-30,122.72222222222223,14.5,0.0
2948,TECNOLOGIA,2015-10-31,148.85185185185185,14.0,0.0
2949,SALUD,2015-10-31,122.77083333333333,14.0,0.0
2950,RESTAURACION,2015-10-31,56.229885057471265,14.0,0.0
2951,OTROS,2015-10-31,36.75,14.0,0.0
2952,OCIO Y TIEMPO LIBRE,2015-10-31,54.57575757575758,14.0,0.0
2953,MODA Y COMPLEMENTOS,2015-10-31,82.61111111111111,14.0,0.0
2954,HOGAR,2015-10-31,55.81395348837209,14.0,0.0
2955,BELLEZA,2015-10-31,65.74509803921569,14.0,0.0
2956,AUTO,2015-10-31,173.0,14.0,0.0
2957,ALIMENTACION,2015-10-31,92.92857142857143,14.0,0.0
2958,TECNOLOGIA,2015-11-01,33.0,10.9,7.2
2959,SALUD,2015-11-01,27.0,10.9,7.2
2960,RESTAURACION,2015-11-01,55.425,10.9,7.2
2961,OTROS,2015-11-01,48.857142857142854,10.9,7.2
2962,OCIO Y TIEMPO LIBRE,2015-11-01,76.75,10.9,7.2
2963,MODA Y COMPLEMENTOS,2015-11-01,40.4,10.9,7.2
2964,HOGAR,2015-11-01,69.71428571428571,10.9,7.2
2965,BELLEZA,2015-11-01,52.0,10.9,7.2
2966,ALIMENTACION,2015-11-01,6.0,10.9,7.2
2967,TECNOLOGIA,2015-11-02,38.0,5.7,3.6
2968,SALUD,2015-11-02,152.8,5.7,3.6
2969,RESTAURACION,2015-11-02,52.0188679245283,5.7,3.6
2970,OTROS,2015-11-02,41.15384615384615,5.7,3.6
2971,OCIO Y TIEMPO LIBRE,2015-11-02,86.66666666666667,5.7,3.6
2972,MODA Y COMPLEMENTOS,2015-11-02,86.73913043478261,5.7,3.6
2973,HOGAR,2015-11-02,56.0,5.7,3.6
2974,BELLEZA,2015-11-02,25.0,5.7,3.6
2975,ALIMENTACION,2015-11-02,78.33333333333333,5.7,3.6
2976,TECNOLOGIA,2015-11-03,150.85416666666666,12.3,0.0
2977,SALUD,2015-11-03,153.9933774834437,12.3,0.0
2978,RESTAURACION,2015-11-03,63.79545454545455,12.3,0.0
2979,OTROS,2015-11-03,108.47058823529412,12.3,0.0
2980,OCIO Y TIEMPO LIBRE,2015-11-03,104.09677419354838,12.3,0.0
2981,MODA Y COMPLEMENTOS,2015-11-03,114.63,12.3,0.0
2982,HOGAR,2015-11-03,184.88888888888889,12.3,0.0
2983,BELLEZA,2015-11-03,67.225,12.3,0.0
2984,AUTO,2015-11-03,116.33333333333333,12.3,0.0
2985,ALIMENTACION,2015-11-03,64.92307692307692,12.3,0.0
2986,TECNOLOGIA,2015-11-04,168.34146341463415,12.6,0.0
2987,SALUD,2015-11-04,163.98757763975155,12.6,0.0
2988,RESTAURACION,2015-11-04,71.84615384615384,12.6,0.0
2989,OTROS,2015-11-04,59.36,12.6,0.0
2990,OCIO Y TIEMPO LIBRE,2015-11-04,44.75,12.6,0.0
2991,MODA Y COMPLEMENTOS,2015-11-04,156.6031746031746,12.6,0.0
2992,HOGAR,2015-11-04,85.4,12.6,0.0
2993,BELLEZA,2015-11-04,78.63333333333334,12.6,0.0
2994,AUTO,2015-11-04,221.2,12.6,0.0
2995,ALIMENTACION,2015-11-04,43.333333333333336,12.6,0.0
2996,TECNOLOGIA,2015-11-05,151.0,13.4,0.0
2997,SALUD,2015-11-05,173.80379746835442,13.4,0.0
2998,RESTAURACION,2015-11-05,53.676923076923075,13.4,0.0
2999,OTROS,2015-11-05,63.61538461538461,13.4,0.0
3000,OCIO Y TIEMPO LIBRE,2015-11-05,65.33333333333333,13.4,0.0
3001,MODA Y COMPLEMENTOS,2015-11-05,99.51282051282051,13.4,0.0
3002,HOGAR,2015-11-05,170.09302325581396,13.4,0.0
3003,BELLEZA,2015-11-05,62.33673469387755,13.4,0.0
3004,AUTO,2015-11-05,155.40740740740742,13.4,0.0
3005,ALIMENTACION,2015-11-05,120.0909090909091,13.4,0.0
3006,TECNOLOGIA,2015-11-06,140.94117647058823,13.1,0.0
3007,SALUD,2015-11-06,155.34057971014494,13.1,0.0
3008,RESTAURACION,2015-11-06,44.74666666666667,13.1,0.0
3009,OTROS,2015-11-06,96.92857142857143,13.1,0.0
3010,OCIO Y TIEMPO LIBRE,2015-11-06,57.8,13.1,0.0
3011,MODA Y COMPLEMENTOS,2015-11-06,85.7909090909091,13.1,0.0
3012,HOGAR,2015-11-06,124.82926829268293,13.1,0.0
3013,BELLEZA,2015-11-06,60.611570247933884,13.1,0.0
3014,AUTO,2015-11-06,188.3,13.1,0.0
3015,ALIMENTACION,2015-11-06,135.0,13.1,0.0
3016,TECNOLOGIA,2015-11-07,102.075,13.5,0.0
3017,SALUD,2015-11-07,108.70370370370371,13.5,0.0
3018,RESTAURACION,2015-11-07,62.06172839506173,13.5,0.0
3019,OTROS,2015-11-07,125.40625,13.5,0.0
3020,OCIO Y TIEMPO LIBRE,2015-11-07,134.95238095238096,13.5,0.0
3021,MODA Y COMPLEMENTOS,2015-11-07,116.3047619047619,13.5,0.0
3022,HOGAR,2015-11-07,103.14285714285714,13.5,0.0
3023,BELLEZA,2015-11-07,45.64150943396226,13.5,0.0
3024,AUTO,2015-11-07,78.66666666666667,13.5,0.0
3025,ALIMENTACION,2015-11-07,100.83333333333333,13.5,0.0
3026,TECNOLOGIA,2015-11-08,33.0,13.6,0.0
3027,SALUD,2015-11-08,32.0,13.6,0.0
3028,RESTAURACION,2015-11-08,53.42857142857143,13.6,0.0
3029,OTROS,2015-11-08,54.833333333333336,13.6,0.0
3030,OCIO Y TIEMPO LIBRE,2015-11-08,90.2,13.6,0.0
3031,MODA Y COMPLEMENTOS,2015-11-08,48.9,13.6,0.0
3032,HOGAR,2015-11-08,34.0,13.6,0.0
3033,ALIMENTACION,2015-11-08,36.0,13.6,0.0
3034,TECNOLOGIA,2015-11-09,169.27027027027026,13.2,0.0
3035,SALUD,2015-11-09,130.66442953020135,13.2,0.0
3036,RESTAURACION,2015-11-09,43.94444444444444,13.2,0.0
3037,OTROS,2015-11-09,78.3125,13.2,0.0
3038,OCIO Y TIEMPO LIBRE,2015-11-09,63.25714285714286,13.2,0.0
3039,MODA Y COMPLEMENTOS,2015-11-09,71.99047619047619,13.2,0.0
3040,HOGAR,2015-11-09,85.15384615384616,13.2,0.0
3041,BELLEZA,2015-11-09,62.901408450704224,13.2,0.0
3042,AUTO,2015-11-09,107.2,13.2,0.0
3043,ALIMENTACION,2015-11-09,109.58823529411765,13.2,0.0
3044,TECNOLOGIA,2015-11-10,115.8125,13.2,0.0
3045,SALUD,2015-11-10,130.47402597402598,13.2,0.0
3046,RESTAURACION,2015-11-10,50.63157894736842,13.2,0.0
3047,OTROS,2015-11-10,111.05405405405405,13.2,0.0
3048,OCIO Y TIEMPO LIBRE,2015-11-10,52.97727272727273,13.2,0.0
3049,MODA Y COMPLEMENTOS,2015-11-10,101.37837837837837,13.2,0.0
3050,HOGAR,2015-11-10,101.21212121212122,13.2,0.0
3051,BELLEZA,2015-11-10,57.31884057971015,13.2,0.0
3052,AUTO,2015-11-10,114.05263157894737,13.2,0.0
3053,ALIMENTACION,2015-11-10,110.81818181818181,13.2,0.0
3054,TECNOLOGIA,2015-11-11,153.6734693877551,13.1,0.0
3055,SALUD,2015-11-11,134.0738255033557,13.1,0.0
3056,RESTAURACION,2015-11-11,47.94117647058823,13.1,0.0
3057,OTROS,2015-11-11,73.14814814814815,13.1,0.0
3058,OCIO Y TIEMPO LIBRE,2015-11-11,92.67567567567568,13.1,0.0
3059,MODA Y COMPLEMENTOS,2015-11-11,85.88333333333334,13.1,0.0
3060,HOGAR,2015-11-11,163.52083333333334,13.1,0.0
3061,BELLEZA,2015-11-11,53.20987654320987,13.1,0.0
3062,AUTO,2015-11-11,181.42857142857142,13.1,0.0
3063,ALIMENTACION,2015-11-11,18.615384615384617,13.1,0.0
3064,TECNOLOGIA,2015-11-12,94.05882352941177,12.3,0.0
3065,SALUD,2015-11-12,145.1705426356589,12.3,0.0
3066,RESTAURACION,2015-11-12,68.3,12.3,0.0
3067,OTROS,2015-11-12,115.68,12.3,0.0
3068,OCIO Y TIEMPO LIBRE,2015-11-12,78.1304347826087,12.3,0.0
3069,MODA Y COMPLEMENTOS,2015-11-12,90.3695652173913,12.3,0.0
3070,HOGAR,2015-11-12,74.53488372093024,12.3,0.0
3071,BELLEZA,2015-11-12,54.566265060240966,12.3,0.0
3072,AUTO,2015-11-12,138.88235294117646,12.3,0.0
3073,ALIMENTACION,2015-11-12,57.0,12.3,0.0
3074,TECNOLOGIA,2015-11-13,193.14634146341464,12.2,0.0
3075,SALUD,2015-11-13,120.58333333333333,12.2,0.0
3076,RESTAURACION,2015-11-13,91.48148148148148,12.2,0.0
3077,OTROS,2015-11-13,78.4074074074074,12.2,0.0
3078,OCIO Y TIEMPO LIBRE,2015-11-13,55.77777777777778,12.2,0.0
3079,MODA Y COMPLEMENTOS,2015-11-13,86.98076923076923,12.2,0.0
3080,HOGAR,2015-11-13,100.55263157894737,12.2,0.0
3081,BELLEZA,2015-11-13,62.14563106796116,12.2,0.0
3082,AUTO,2015-11-13,298.9,12.2,0.0
3083,ALIMENTACION,2015-11-13,39.36363636363637,12.2,0.0
3084,TECNOLOGIA,2015-11-14,198.39285714285714,10.5,0.0
3085,SALUD,2015-11-14,140.05,10.5,0.0
3086,RESTAURACION,2015-11-14,36.73972602739726,10.5,0.0
3087,OTROS,2015-11-14,61.45454545454545,10.5,0.0
3088,OCIO Y TIEMPO LIBRE,2015-11-14,55.95652173913044,10.5,0.0
3089,MODA Y COMPLEMENTOS,2015-11-14,101.04672897196262,10.5,0.0
3090,HOGAR,2015-11-14,88.60526315789474,10.5,0.0
3091,BELLEZA,2015-11-14,45.5,10.5,0.0
3092,AUTO,2015-11-14,86.0,10.5,0.0
3093,ALIMENTACION,2015-11-14,120.9090909090909,10.5,0.0
3094,TECNOLOGIA,2015-11-15,44.0,11.0,0.0
3095,SALUD,2015-11-15,51.6,11.0,0.0
3096,RESTAURACION,2015-11-15,30.815384615384616,11.0,0.0
3097,OTROS,2015-11-15,20.0,11.0,0.0
3098,OCIO Y TIEMPO LIBRE,2015-11-15,55.666666666666664,11.0,0.0
3099,MODA Y COMPLEMENTOS,2015-11-15,37.0,11.0,0.0
3100,HOGAR,2015-11-15,32.5,11.0,0.0
3101,BELLEZA,2015-11-15,,11.0,0.0
3102,ALIMENTACION,2015-11-15,11.5,11.0,0.0
3103,TECNOLOGIA,2015-11-16,185.9655172413793,12.1,0.0
3104,SALUD,2015-11-16,158.34306569343065,12.1,0.0
3105,RESTAURACION,2015-11-16,50.588235294117645,12.1,0.0
3106,OTROS,2015-11-16,63.035714285714285,12.1,0.0
3107,OCIO Y TIEMPO LIBRE,2015-11-16,95.03703703703704,12.1,0.0
3108,MODA Y COMPLEMENTOS,2015-11-16,97.79069767441861,12.1,0.0
3109,HOGAR,2015-11-16,140.97674418604652,12.1,0.0
3110,BELLEZA,2015-11-16,71.73214285714286,12.1,0.0
3111,AUTO,2015-11-16,222.76470588235293,12.1,0.0
3112,ALIMENTACION,2015-11-16,56.53846153846154,12.1,0.0
3113,TECNOLOGIA,2015-11-17,102.30434782608695,12.2,0.0
3114,SALUD,2015-11-17,140.38732394366198,12.2,0.0
3115,RESTAURACION,2015-11-17,41.41379310344828,12.2,0.0
3116,OTROS,2015-11-17,87.78571428571429,12.2,0.0
3117,OCIO Y TIEMPO LIBRE,2015-11-17,92.96428571428571,12.2,0.0
3118,MODA Y COMPLEMENTOS,2015-11-17,97.27272727272727,12.2,0.0
3119,HOGAR,2015-11-17,96.46875,12.2,0.0
3120,BELLEZA,2015-11-17,60.95522388059702,12.2,0.0
3121,AUTO,2015-11-17,159.26315789473685,12.2,0.0
3122,ALIMENTACION,2015-11-17,66.5,12.2,0.0
3123,TECNOLOGIA,2015-11-18,152.87179487179486,11.9,0.0
3124,SALUD,2015-11-18,161.17322834645668,11.9,0.0
3125,RESTAURACION,2015-11-18,86.65789473684211,11.9,0.0
3126,OTROS,2015-11-18,88.74074074074075,11.9,0.0
3127,OCIO Y TIEMPO LIBRE,2015-11-18,147.13333333333333,11.9,0.0
3128,MODA Y COMPLEMENTOS,2015-11-18,97.88235294117646,11.9,0.0
3129,HOGAR,2015-11-18,75.83333333333333,11.9,0.0
3130,BELLEZA,2015-11-18,56.0945945945946,11.9,0.0
3131,AUTO,2015-11-18,111.33333333333333,11.9,0.0
3132,ALIMENTACION,2015-11-18,58.8,11.9,0.0
3133,TECNOLOGIA,2015-11-19,211.04651162790697,11.2,0.0
3134,SALUD,2015-11-19,114.58333333333333,11.2,0.0
3135,RESTAURACION,2015-11-19,94.35,11.2,0.0
3136,OTROS,2015-11-19,57.03846153846154,11.2,0.0
3137,OCIO Y TIEMPO LIBRE,2015-11-19,79.15789473684211,11.2,0.0
3138,MODA Y COMPLEMENTOS,2015-11-19,81.12711864406779,11.2,0.0
3139,HOGAR,2015-11-19,133.0731707317073,11.2,0.0
3140,BELLEZA,2015-11-19,62.46590909090909,11.2,0.0
3141,AUTO,2015-11-19,96.33333333333333,11.2,0.0
3142,ALIMENTACION,2015-11-19,87.15384615384616,11.2,0.0
3143,TECNOLOGIA,2015-11-20,218.51282051282053,10.9,0.0
3144,SALUD,2015-11-20,159.08695652173913,10.9,0.0
3145,RESTAURACION,2015-11-20,47.59649122807018,10.9,0.0
3146,OTROS,2015-11-20,79.51724137931035,10.9,0.0
3147,OCIO Y TIEMPO LIBRE,2015-11-20,58.1875,10.9,0.0
3148,MODA Y COMPLEMENTOS,2015-11-20,83.08208955223881,10.9,0.0
3149,HOGAR,2015-11-20,69.48148148148148,10.9,0.0
3150,BELLEZA,2015-11-20,57.375,10.9,0.0
3151,AUTO,2015-11-20,235.42857142857142,10.9,0.0
3152,ALIMENTACION,2015-11-20,56.06666666666667,10.9,0.0
3153,TECNOLOGIA,2015-11-21,143.38235294117646,10.6,0.0
3154,SALUD,2015-11-21,174.15,10.6,0.0
3155,RESTAURACION,2015-11-21,73.08,10.6,0.0
3156,OTROS,2015-11-21,37.0,10.6,0.0
3157,OCIO Y TIEMPO LIBRE,2015-11-21,127.0,10.6,0.0
3158,MODA Y COMPLEMENTOS,2015-11-21,84.04705882352941,10.6,0.0
3159,HOGAR,2015-11-21,104.65384615384616,10.6,0.0
3160,BELLEZA,2015-11-21,47.62264150943396,10.6,0.0
3161,AUTO,2015-11-21,91.81818181818181,10.6,0.0
3162,ALIMENTACION,2015-11-21,103.88888888888889,10.6,0.0
3163,SALUD,2015-11-22,29.0,5.4,0.2
3164,RESTAURACION,2015-11-22,48.44776119402985,5.4,0.2
3165,OTROS,2015-11-22,43.142857142857146,5.4,0.2
3166,OCIO Y TIEMPO LIBRE,2015-11-22,39.0,5.4,0.2
3167,MODA Y COMPLEMENTOS,2015-11-22,47.2,5.4,0.2
3168,HOGAR,2015-11-22,26.0,5.4,0.2
3169,BELLEZA,2015-11-22,44.0,5.4,0.2
3170,ALIMENTACION,2015-11-22,,5.4,0.2
3171,TECNOLOGIA,2015-11-23,169.0487804878049,10.8,0.0
3172,SALUD,2015-11-23,126.453125,10.8,0.0
3173,RESTAURACION,2015-11-23,50.44444444444444,10.8,0.0
3174,OTROS,2015-11-23,93.76470588235294,10.8,0.0
3175,OCIO Y TIEMPO LIBRE,2015-11-23,75.1,10.8,0.0
3176,MODA Y COMPLEMENTOS,2015-11-23,102.11009174311927,10.8,0.0
3177,HOGAR,2015-11-23,165.43333333333334,10.8,0.0
3178,BELLEZA,2015-11-23,67.63636363636364,10.8,0.0
3179,AUTO,2015-11-23,177.26923076923077,10.8,0.0
3180,ALIMENTACION,2015-11-23,82.6,10.8,0.0
3181,TECNOLOGIA,2015-11-24,111.11538461538461,11.9,0.0
3182,SALUD,2015-11-24,168.97014925373134,11.9,0.0
3183,RESTAURACION,2015-11-24,40.19444444444444,11.9,0.0
3184,OTROS,2015-11-24,43.25925925925926,11.9,0.0
3185,OCIO Y TIEMPO LIBRE,2015-11-24,90.3076923076923,11.9,0.0
3186,MODA Y COMPLEMENTOS,2015-11-24,91.0561797752809,11.9,0.0
3187,HOGAR,2015-11-24,69.10526315789474,11.9,0.0
3188,BELLEZA,2015-11-24,55.01724137931034,11.9,0.0
3189,AUTO,2015-11-24,145.25925925925927,11.9,0.0
3190,ALIMENTACION,2015-11-24,36.81818181818182,11.9,0.0
3191,TECNOLOGIA,2015-11-25,142.9318181818182,10.0,0.0
3192,SALUD,2015-11-25,144.46323529411765,10.0,0.0
3193,RESTAURACION,2015-11-25,83.27906976744185,10.0,0.0
3194,OTROS,2015-11-25,80.22222222222223,10.0,0.0
3195,OCIO Y TIEMPO LIBRE,2015-11-25,66.38461538461539,10.0,0.0
3196,MODA Y COMPLEMENTOS,2015-11-25,89.75229357798165,10.0,0.0
3197,HOGAR,2015-11-25,60.372093023255815,10.0,0.0
3198,BELLEZA,2015-11-25,48.85526315789474,10.0,0.0
3199,AUTO,2015-11-25,109.11111111111111,10.0,0.0
3200,ALIMENTACION,2015-11-25,36.0,10.0,0.0
3201,TECNOLOGIA,2015-11-26,184.21428571428572,11.8,0.0
3202,SALUD,2015-11-26,131.89880952380952,11.8,0.0
3203,RESTAURACION,2015-11-26,49.25,11.8,0.0
3204,OTROS,2015-11-26,172.9047619047619,11.8,0.0
3205,OCIO Y TIEMPO LIBRE,2015-11-26,70.02941176470588,11.8,0.0
3206,MODA Y COMPLEMENTOS,2015-11-26,104.3125,11.8,0.0
3207,HOGAR,2015-11-26,62.0,11.8,0.0
3208,BELLEZA,2015-11-26,65.98780487804878,11.8,0.0
3209,AUTO,2015-11-26,94.38888888888889,11.8,0.0
3210,ALIMENTACION,2015-11-26,130.5,11.8,0.0
3211,TECNOLOGIA,2015-11-27,242.9056603773585,8.8,0.0
3212,SALUD,2015-11-27,161.01724137931035,8.8,0.0
3213,RESTAURACION,2015-11-27,48.04545454545455,8.8,0.0
3214,OTROS,2015-11-27,122.6923076923077,8.8,0.0
3215,OCIO Y TIEMPO LIBRE,2015-11-27,49.42857142857143,8.8,0.0
3216,MODA Y COMPLEMENTOS,2015-11-27,107.58974358974359,8.8,0.0
3217,HOGAR,2015-11-27,135.35897435897436,8.8,0.0
3218,BELLEZA,2015-11-27,58.82828282828283,8.8,0.0
3219,AUTO,2015-11-27,182.42857142857142,8.8,0.0
3220,ALIMENTACION,2015-11-27,171.64,8.8,0.0
3221,TECNOLOGIA,2015-11-28,227.48717948717947,11.2,0.0
3222,SALUD,2015-11-28,104.28260869565217,11.2,0.0
3223,RESTAURACION,2015-11-28,79.91208791208791,11.2,0.0
3224,OTROS,2015-11-28,122.66666666666667,11.2,0.0
3225,OCIO Y TIEMPO LIBRE,2015-11-28,98.0,11.2,0.0
3226,MODA Y COMPLEMENTOS,2015-11-28,99.48275862068965,11.2,0.0
3227,HOGAR,2015-11-28,101.6774193548387,11.2,0.0
3228,BELLEZA,2015-11-28,43.23529411764706,11.2,0.0
3229,AUTO,2015-11-28,181.77777777777777,11.2,0.0
3230,ALIMENTACION,2015-11-28,77.6875,11.2,0.0
3231,SALUD,2015-11-29,15.5,11.3,0.0
3232,RESTAURACION,2015-11-29,51.871428571428574,11.3,0.0
3233,OTROS,2015-11-29,21.142857142857142,11.3,0.0
3234,OCIO Y TIEMPO LIBRE,2015-11-29,129.0,11.3,0.0
3235,MODA Y COMPLEMENTOS,2015-11-29,29.5,11.3,0.0
3236,HOGAR,2015-11-29,29.0,11.3,0.0
3237,BELLEZA,2015-11-29,70.5,11.3,0.0
3238,ALIMENTACION,2015-11-29,65.66666666666667,11.3,0.0
3239,TECNOLOGIA,2015-11-30,126.33333333333333,11.3,0.0
3240,SALUD,2015-11-30,142.02985074626866,11.3,0.0
3241,RESTAURACION,2015-11-30,48.53846153846154,11.3,0.0
3242,OTROS,2015-11-30,39.56521739130435,11.3,0.0
3243,OCIO Y TIEMPO LIBRE,2015-11-30,68.88888888888889,11.3,0.0
3244,MODA Y COMPLEMENTOS,2015-11-30,95.53061224489795,11.3,0.0
3245,HOGAR,2015-11-30,66.96,11.3,0.0
3246,BELLEZA,2015-11-30,57.96666666666667,11.3,0.0
3247,AUTO,2015-11-30,217.32142857142858,11.3,0.0
3248,ALIMENTACION,2015-11-30,44.2,11.3,0.0
3249,TECNOLOGIA,2015-12-01,163.5531914893617,11.0,0.0
3250,SALUD,2015-12-01,146.61111111111111,11.0,0.0
3251,RESTAURACION,2015-12-01,47.82608695652174,11.0,0.0
3252,OTROS,2015-12-01,61.0,11.0,0.0
3253,OCIO Y TIEMPO LIBRE,2015-12-01,59.357142857142854,11.0,0.0
3254,MODA Y COMPLEMENTOS,2015-12-01,105.58823529411765,11.0,0.0
3255,HOGAR,2015-12-01,87.70212765957447,11.0,0.0
3256,BELLEZA,2015-12-01,56.720588235294116,11.0,0.0
3257,AUTO,2015-12-01,177.0952380952381,11.0,0.0
3258,ALIMENTACION,2015-12-01,66.91666666666667,11.0,0.0
3259,TECNOLOGIA,2015-12-02,208.18367346938774,9.7,0.0
3260,SALUD,2015-12-02,144.8176100628931,9.7,0.0
3261,RESTAURACION,2015-12-02,54.111111111111114,9.7,0.0
3262,OTROS,2015-12-02,96.4090909090909,9.7,0.0
3263,OCIO Y TIEMPO LIBRE,2015-12-02,127.425,9.7,0.0
3264,MODA Y COMPLEMENTOS,2015-12-02,80.77586206896552,9.7,0.0
3265,HOGAR,2015-12-02,111.86,9.7,0.0
3266,BELLEZA,2015-12-02,73.0909090909091,9.7,0.0
3267,AUTO,2015-12-02,198.63333333333333,9.7,0.0
3268,ALIMENTACION,2015-12-02,89.86666666666666,9.7,0.0
3269,TECNOLOGIA,2015-12-03,158.82608695652175,10.1,0.0
3270,SALUD,2015-12-03,173.28571428571428,10.1,0.0
3271,RESTAURACION,2015-12-03,70.58064516129032,10.1,0.0
3272,OTROS,2015-12-03,134.21428571428572,10.1,0.0
3273,OCIO Y TIEMPO LIBRE,2015-12-03,118.07317073170732,10.1,0.0
3274,MODA Y COMPLEMENTOS,2015-12-03,94.24347826086957,10.1,0.0
3275,HOGAR,2015-12-03,97.04545454545455,10.1,0.0
3276,BELLEZA,2015-12-03,53.425925925925924,10.1,0.0
3277,AUTO,2015-12-03,205.2,10.1,0.0
3278,ALIMENTACION,2015-12-03,101.3529411764706,10.1,0.0
3279,TECNOLOGIA,2015-12-04,127.17647058823529,9.9,0.0
3280,SALUD,2015-12-04,110.65441176470588,9.9,0.0
3281,RESTAURACION,2015-12-04,52.554054054054056,9.9,0.0
3282,OTROS,2015-12-04,91.0,9.9,0.0
3283,OCIO Y TIEMPO LIBRE,2015-12-04,79.0204081632653,9.9,0.0
3284,MODA Y COMPLEMENTOS,2015-12-04,101.95522388059702,9.9,0.0
3285,HOGAR,2015-12-04,116.86046511627907,9.9,0.0
3286,BELLEZA,2015-12-04,54.92307692307692,9.9,0.0
3287,AUTO,2015-12-04,155.86486486486487,9.9,0.0
3288,ALIMENTACION,2015-12-04,58.8,9.9,0.0
3289,TECNOLOGIA,2015-12-05,155.82926829268294,10.1,0.0
3290,SALUD,2015-12-05,129.6590909090909,10.1,0.0
3291,RESTAURACION,2015-12-05,57.46153846153846,10.1,0.0
3292,OTROS,2015-12-05,35.578947368421055,10.1,0.0
3293,OCIO Y TIEMPO LIBRE,2015-12-05,99.51724137931035,10.1,0.0
3294,MODA Y COMPLEMENTOS,2015-12-05,111.94117647058823,10.1,0.0
3295,HOGAR,2015-12-05,71.68571428571428,10.1,0.0
3296,BELLEZA,2015-12-05,53.91891891891892,10.1,0.0
3297,AUTO,2015-12-05,162.25,10.1,0.0
3298,ALIMENTACION,2015-12-05,185.05882352941177,10.1,0.0
3299,TECNOLOGIA,2015-12-06,29.333333333333332,9.8,0.0
3300,SALUD,2015-12-06,49.22222222222222,9.8,0.0
3301,RESTAURACION,2015-12-06,42.924731182795696,9.8,0.0
3302,OTROS,2015-12-06,57.0,9.8,0.0
3303,OCIO Y TIEMPO LIBRE,2015-12-06,21.0,9.8,0.0
3304,MODA Y COMPLEMENTOS,2015-12-06,38.142857142857146,9.8,0.0
3305,HOGAR,2015-12-06,24.545454545454547,9.8,0.0
3306,BELLEZA,2015-12-06,160.0,9.8,0.0
3307,ALIMENTACION,2015-12-06,26.0,9.8,0.0
3308,TECNOLOGIA,2015-12-07,86.05263157894737,10.1,0.0
3309,SALUD,2015-12-07,62.75,10.1,0.0
3310,RESTAURACION,2015-12-07,43.47945205479452,10.1,0.0
3311,OTROS,2015-12-07,93.0,10.1,0.0
3312,OCIO Y TIEMPO LIBRE,2015-12-07,57.69230769230769,10.1,0.0
3313,MODA Y COMPLEMENTOS,2015-12-07,102.4,10.1,0.0
3314,HOGAR,2015-12-07,29.68421052631579,10.1,0.0
3315,BELLEZA,2015-12-07,44.0,10.1,0.0
3316,AUTO,2015-12-07,61.0,10.1,0.0
3317,ALIMENTACION,2015-12-07,424.8,10.1,0.0
3318,TECNOLOGIA,2015-12-08,,8.3,0.0
3319,SALUD,2015-12-08,45.5,8.3,0.0
3320,RESTAURACION,2015-12-08,58.78378378378378,8.3,0.0
3321,OTROS,2015-12-08,52.4,8.3,0.0
3322,OCIO Y TIEMPO LIBRE,2015-12-08,150.75,8.3,0.0
3323,MODA Y COMPLEMENTOS,2015-12-08,47.7,8.3,0.0
3324,HOGAR,2015-12-08,22.58823529411765,8.3,0.0
3325,BELLEZA,2015-12-08,19.0,8.3,0.0
3326,ALIMENTACION,2015-12-08,34.0,8.3,0.0
3327,TECNOLOGIA,2015-12-09,137.65217391304347,7.5,0.0
3328,SALUD,2015-12-09,131.4345238095238,7.5,0.0
3329,RESTAURACION,2015-12-09,38.4375,7.5,0.0
